Save to: ./src/design/InvNet_weight/
Dataset name: train_all_reg.csv
Total number of parameters:  10576030
Train mini-batch 64: 4.71653080 | Time: 0.27234s | Current date & Time: 2022-07-10 16:48:06
Train mini-batch 65: 3.23656487 | Time: 0.27532s | Current date & Time: 2022-07-10 16:48:07
Train mini-batch 66: 3.02346945 | Time: 0.27497s | Current date & Time: 2022-07-10 16:48:07
Train mini-batch 67: 6.17603779 | Time: 0.27756s | Current date & Time: 2022-07-10 16:48:07
Train mini-batch 68: 2.31219053 | Time: 0.27817s | Current date & Time: 2022-07-10 16:48:08
Train mini-batch 69: 6.10842514 | Time: 0.27781s | Current date & Time: 2022-07-10 16:48:08
Train mini-batch 70: 5.56868219 | Time: 0.27736s | Current date & Time: 2022-07-10 16:48:08
Train mini-batch 71: 4.72088909 | Time: 0.27803s | Current date & Time: 2022-07-10 16:48:08
Train mini-batch 72: 3.97563314 | Time: 0.27793s | Current date & Time: 2022-07-10 16:48:09
Train mini-batch 73: 5.92701340 | Time: 0.27215s | Current date & Time: 2022-07-10 16:48:09
Train mini-batch 74: 8.70041370 | Time: 0.27492s | Current date & Time: 2022-07-10 16:48:09
Train mini-batch 75: 1.90741563 | Time: 0.27547s | Current date & Time: 2022-07-10 16:48:10
Train mini-batch 76: 6.25436926 | Time: 0.27523s | Current date & Time: 2022-07-10 16:48:10
Train mini-batch 77: 5.23968983 | Time: 0.27513s | Current date & Time: 2022-07-10 16:48:10
Train mini-batch 78: 6.68485928 | Time: 0.27516s | Current date & Time: 2022-07-10 16:48:10
Train mini-batch 79: 6.17160845 | Time: 0.28722s | Current date & Time: 2022-07-10 16:48:11
Train mini-batch 80: 0.65838194 | Time: 0.27272s | Current date & Time: 2022-07-10 16:48:11
Train mini-batch 81: 0.50337845 | Time: 0.27542s | Current date & Time: 2022-07-10 16:48:11
Train mini-batch 82: 0.54331166 | Time: 0.27484s | Current date & Time: 2022-07-10 16:48:11
Train mini-batch 83: 0.91399723 | Time: 0.27527s | Current date & Time: 2022-07-10 16:48:12
Train mini-batch 84: 0.38696590 | Time: 0.27552s | Current date & Time: 2022-07-10 16:48:12
Train mini-batch 85: 0.67772931 | Time: 0.27539s | Current date & Time: 2022-07-10 16:48:12
Train mini-batch 86: 0.63259894 | Time: 0.27521s | Current date & Time: 2022-07-10 16:48:13
Train mini-batch 87: 0.68130147 | Time: 0.27524s | Current date & Time: 2022-07-10 16:48:13
Train mini-batch 88: 0.58115453 | Time: 0.27547s | Current date & Time: 2022-07-10 16:48:13
Train mini-batch 89: 0.84884489 | Time: 0.26943s | Current date & Time: 2022-07-10 16:48:13
Train mini-batch 90: 0.70841002 | Time: 0.27457s | Current date & Time: 2022-07-10 16:48:14
Train mini-batch 91: 0.50397456 | Time: 0.27522s | Current date & Time: 2022-07-10 16:48:14
Train mini-batch 92: 0.86092800 | Time: 0.27515s | Current date & Time: 2022-07-10 16:48:14
Train mini-batch 93: 0.53578126 | Time: 0.27538s | Current date & Time: 2022-07-10 16:48:14
Train mini-batch 94: 0.91534740 | Time: 0.27524s | Current date & Time: 2022-07-10 16:48:15
