Total number of parameters:  4712814
Train mini-batch 1: 0.25955179 | Time: 0.61752s | Current date & Time: 2022-06-17 01:25:16
Train mini-batch 2: 0.27561387 | Time: 0.17499s | Current date & Time: 2022-06-17 01:25:16
Train mini-batch 3: 0.32356185 | Time: 0.17507s | Current date & Time: 2022-06-17 01:25:17
Train mini-batch 4: 0.26632506 | Time: 0.17525s | Current date & Time: 2022-06-17 01:25:17
Train mini-batch 5: 0.23971538 | Time: 0.17531s | Current date & Time: 2022-06-17 01:25:17
Train mini-batch 6: 0.17796859 | Time: 0.17523s | Current date & Time: 2022-06-17 01:25:17
Train mini-batch 7: 0.19436204 | Time: 0.17543s | Current date & Time: 2022-06-17 01:25:18
Train mini-batch 8: 0.22419402 | Time: 0.17528s | Current date & Time: 2022-06-17 01:25:18
Train mini-batch 9: 0.20766191 | Time: 0.17528s | Current date & Time: 2022-06-17 01:25:18
Train mini-batch 10: 0.20844270 | Time: 0.17535s | Current date & Time: 2022-06-17 01:25:18
Train mini-batch 11: 0.27340162 | Time: 0.17533s | Current date & Time: 2022-06-17 01:25:19
Train mini-batch 12: 0.17702286 | Time: 0.17527s | Current date & Time: 2022-06-17 01:25:19
Train mini-batch 13: 0.24187051 | Time: 0.17529s | Current date & Time: 2022-06-17 01:25:19
Train mini-batch 14: 0.22408585 | Time: 0.17525s | Current date & Time: 2022-06-17 01:25:19
Train mini-batch 15: 0.26065654 | Time: 0.17529s | Current date & Time: 2022-06-17 01:25:20
Train mini-batch 16: 0.20517363 | Time: 0.17532s | Current date & Time: 2022-06-17 01:25:20
Train mini-batch 17: 0.20868146 | Time: 0.17523s | Current date & Time: 2022-06-17 01:25:20
Train mini-batch 18: 0.20583220 | Time: 0.17535s | Current date & Time: 2022-06-17 01:25:20
Train mini-batch 19: 0.23623168 | Time: 0.17534s | Current date & Time: 2022-06-17 01:25:21
Train mini-batch 20: 0.21648565 | Time: 0.17532s | Current date & Time: 2022-06-17 01:25:21
Train mini-batch 21: 0.18373252 | Time: 0.17533s | Current date & Time: 2022-06-17 01:25:21
Train mini-batch 22: 0.18268737 | Time: 0.17535s | Current date & Time: 2022-06-17 01:25:22
Train mini-batch 23: 0.17534685 | Time: 0.17531s | Current date & Time: 2022-06-17 01:25:22
Train mini-batch 24: 0.15464675 | Time: 0.17528s | Current date & Time: 2022-06-17 01:25:22
Train mini-batch 25: 0.20775503 | Time: 0.17533s | Current date & Time: 2022-06-17 01:25:22
Train mini-batch 26: 0.17875235 | Time: 0.17530s | Current date & Time: 2022-06-17 01:25:23
Train mini-batch 27: 0.17233884 | Time: 0.17527s | Current date & Time: 2022-06-17 01:25:23
Train mini-batch 28: 0.19044831 | Time: 0.17532s | Current date & Time: 2022-06-17 01:25:23
Train mini-batch 29: 0.13104796 | Time: 0.17533s | Current date & Time: 2022-06-17 01:25:23
Train mini-batch 30: 0.17691374 | Time: 0.17528s | Current date & Time: 2022-06-17 01:25:24
Train mini-batch 31: 0.25306123 | Time: 0.17536s | Current date & Time: 2022-06-17 01:25:24
Train mini-batch 32: 0.17663297 | Time: 0.17531s | Current date & Time: 2022-06-17 01:25:24
Train mini-batch 33: 0.16142571 | Time: 0.17527s | Current date & Time: 2022-06-17 01:25:24
Train mini-batch 34: 0.19339651 | Time: 0.17531s | Current date & Time: 2022-06-17 01:25:25
Train mini-batch 35: 0.22118697 | Time: 0.17538s | Current date & Time: 2022-06-17 01:25:25
Train mini-batch 36: 0.16921563 | Time: 0.17533s | Current date & Time: 2022-06-17 01:25:25
Train mini-batch 37: 0.16054302 | Time: 0.17529s | Current date & Time: 2022-06-17 01:25:26
Train mini-batch 38: 0.17785573 | Time: 0.17530s | Current date & Time: 2022-06-17 01:25:26
Train mini-batch 39: 0.19704372 | Time: 0.17528s | Current date & Time: 2022-06-17 01:25:26
Train mini-batch 40: 0.19233826 | Time: 0.17540s | Current date & Time: 2022-06-17 01:25:26
Train mini-batch 41: 0.20768723 | Time: 0.17530s | Current date & Time: 2022-06-17 01:25:27
Train mini-batch 42: 0.22715190 | Time: 0.17531s | Current date & Time: 2022-06-17 01:25:27
Train mini-batch 43: 0.23658837 | Time: 0.17533s | Current date & Time: 2022-06-17 01:25:27
Train mini-batch 44: 0.22105829 | Time: 0.17530s | Current date & Time: 2022-06-17 01:25:27
Train mini-batch 45: 0.22435157 | Time: 0.17527s | Current date & Time: 2022-06-17 01:25:28
Train mini-batch 46: 0.18954477 | Time: 0.17534s | Current date & Time: 2022-06-17 01:25:28
Train mini-batch 47: 0.26783201 | Time: 0.17529s | Current date & Time: 2022-06-17 01:25:28
Train mini-batch 48: 0.19965240 | Time: 0.17538s | Current date & Time: 2022-06-17 01:25:28
Train mini-batch 49: 0.20215800 | Time: 0.17532s | Current date & Time: 2022-06-17 01:25:29
Train mini-batch 50: 0.13039151 | Time: 0.17529s | Current date & Time: 2022-06-17 01:25:29
Train mini-batch 51: 0.17782508 | Time: 0.17536s | Current date & Time: 2022-06-17 01:25:29
Train mini-batch 52: 0.19226500 | Time: 0.17565s | Current date & Time: 2022-06-17 01:25:29
Train mini-batch 53: 0.15133929 | Time: 0.17530s | Current date & Time: 2022-06-17 01:25:30
Train mini-batch 54: 0.18396427 | Time: 0.17532s | Current date & Time: 2022-06-17 01:25:30
Train mini-batch 55: 0.17323071 | Time: 0.17532s | Current date & Time: 2022-06-17 01:25:30
Train mini-batch 56: 0.21412799 | Time: 0.17525s | Current date & Time: 2022-06-17 01:25:31
Train mini-batch 57: 0.19964305 | Time: 0.17533s | Current date & Time: 2022-06-17 01:25:31
Train mini-batch 58: 0.22814748 | Time: 0.17531s | Current date & Time: 2022-06-17 01:25:31
Train mini-batch 59: 0.14630555 | Time: 0.17526s | Current date & Time: 2022-06-17 01:25:31
Train mini-batch 60: 0.16286027 | Time: 0.17531s | Current date & Time: 2022-06-17 01:25:32
Train mini-batch 61: 0.26204401 | Time: 0.17536s | Current date & Time: 2022-06-17 01:25:32
